Page_URL,Title,Rating,Reviews,Address,Phone_Number,Price,Category,Jadwal,Plus_code,image,Opsi_Layanan,Penawaran,Pilihan_Makanan,Fasilitas,Suasana,Tipe_pengunjung,Perencanaan,Pembayaran,anak_anak,Parkir
"https://www.google.com/maps/place/Thamrin+Coffee/@-7.5562165,110.7964307,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a15f76ba746a7:0x19fb753869e769f9!8m2!3d-7.5562165!4d110.7990056!16s%2Fg%2F11h1085t1v?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Thamrin Coffee,"4,5",702,"
Jl. Moh. Husni Thamrin No.10, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143",081231501307,Rp 25–50 rb,Kedai Kopi,"Senin 08.00–00.00
Selasa 08.00–00.00
Rabu 08.00–00.00
Kamis 08.00–00.00
Jumat 08.00–00.00
Sabtu 08.00–00.00
Minggu 08.00–00.00","CQVX+GJ Kerten, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipMHINVUav-O0IaoSNtYbWJLmIkeWDTJCUx_cI9g=w408-h610-k-no,"Tempat duduk di area terbuka
Bawa pulang
Makan di tempat","Hidangan larut malam
Kopi","Brunch
Makan siang
Makan malam
Hidangan penutup",Toilet,"Nyaman
Santai",Berkelompok,Menerima reservasi,"Kartu debit
Kartu kredit",Biasa,"Banyak tempat parkir
Tempat parkir berbayar"
"https://www.google.com/maps/place/Koka+DeLight/@-7.5684849,110.8047543,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a142aaadc258d:0xfff4b223a2608e06!8m2!3d-7.5684849!4d110.8073292!16s%2Fg%2F11b73nff1d?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Koka DeLight,"4,4",801,"
Jl. Kebangkitan Nasional Gg. 3, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141",081216544636,Rp 25–50 rb,Kafe,"Senin 09.00–20.00
Selasa 09.00–20.00
Rabu 09.00–20.00
Kamis 09.00–20.00
Jumat 09.00–20.00
Sabtu 09.00–20.00
Minggu 09.00–20.00","CRJ4+JW Penumping, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipO-fr3C-d_vApi1isM_K5_Yi_Gv3ysexVg3ZJ24=w426-h240-k-no,"Tempat duduk di area terbuka
Antar tanpa bertemu
Pesan antar
Bawa pulang
Makan di tempat",Kopi,"Sarapan
Brunch
Makan siang
Makan malam
Katering
Hidangan penutup",Toilet,"Nyaman
Santai",Berkelompok,Menerima reservasi,Hanya tunai,"Cocok untuk anak-anak
Kursi tinggi
Menu anak",Tempat parkir berbayar
"https://www.google.com/maps/place/Wedangan+Pendhopo/@-7.5621768,110.8100742,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a168396b19431:0x8a2b615813e06845!8m2!3d-7.5621768!4d110.8126491!16s%2Fg%2F11b6_m_p8d?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Wedangan Pendhopo,"4,5",2047,"
Jl. Srigading I No.20, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139",08112564868,Rp 25–50 rb,Kafe,"Senin 15.00–22.00
Selasa 15.00–22.00
Rabu 15.00–22.00
Kamis 15.00–22.00
Jumat 15.00–22.00
Sabtu 15.00–22.00
Minggu Tutup","CRQ7+43 Mangkubumen, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipNIpJ-LScDimRXlbct3VK6ACAWEp-3z79lc5aoe=w408-h544-k-no,"Tempat duduk di area terbuka
Bawa pulang
Makan di tempat","Hidangan larut malam
Kopi","Makan malam
Hidangan penutup",Toilet,"Nyaman
Santai",Berkelompok,Menerima reservasi,Hanya tunai,Cocok untuk anak-anak,"Banyak tempat parkir
Tempat parkir berbayar"
"https://www.google.com/maps/place/Hippusuta+Coffee/@-7.5979341,110.8109513,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a16bd539151bd:0x73866b837666ee4a!8m2!3d-7.5979341!4d110.8135262!16s%2Fg%2F11f2xyj22c?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Hippusuta Coffee,"4,4",559,"
Jalan Letjen Jl. S. Parman, RT.4/RW.2, Dusun I, Madegondo, Grogol, Sukoharjo Regency, Central Java 57552",085793123230,Rp 25–50 rb,Kedai Kopi,"Senin 08.15–18.00
Selasa Tutup
Rabu 08.15–18.00
Kamis 08.00–18.00
Jumat 08.15–18.00
Sabtu 08.00–18.00
Minggu 08.00–18.00","CR27+RC Madegondo, Kabupaten Sukoharjo, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipMmdpct4UcGDdYEIyF48veFJA0pCAV02wPxaUdE=w425-h240-k-no,"Tempat duduk di area terbuka
Antar tanpa bertemu
Pesan antar
Layanan di tempat
Bawa pulang
Makan di tempat
Anjing boleh masuk","Kopi
Pilihan menu vegetarian","Brunch
Hidangan penutup","Kursi khusus pengguna kursi roda
Memiliki bar
Toilet","Nyaman
Santai","Berkelompok
Ramah keluarga",Menerima reservasi,"Kartu debit
Kartu kredit","Cocok untuk anak-anak
Kursi tinggi","Sulit menemukan tempat parkir
Tempat parkir gratis"
"https://www.google.com/maps/place/Ndalem+Kartowikoro+1835+Coffee+%26+Eatery/@-7.5742561,110.8225351,17z/data=!4m9!3m8!1s0x2e7a17a8ed7ca021:0x34a308933da3ecd!5m2!4m1!1i2!8m2!3d-7.5742561!4d110.82511!16s%2Fg%2F11l4cd_dmc?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Ndalem Kartowikoro 1835 Coffee & Eatery,"4,9",50,"
Jl. Wijaya Kusuma No.9, Kauman, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57122",081390301759,Rp 25–50 rb,Kafe,"Senin 10.00–18.00
Selasa 10.00–18.00
Rabu 10.00–18.00
Kamis 10.00–18.00
Jumat 10.00–18.00
Sabtu 10.00–22.00
Minggu 10.00–18.00","CRGG+72 Kauman, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipNXELxLiFP-FK6gkP_EaTgeQ3LnGr10WrhPZj9D=w408-h272-k-no,"Bawa pulang
Makan di tempat",Kopi,"Sarapan
Makan siang
Hidangan penutup",Toilet,"Nyaman
Santai",Berkelompok,Menerima reservasi,Kartu kredit,Cocok untuk anak-anak,Tempat parkir berbayar
"https://www.google.com/maps/place/Kopi+Parang/@-7.5680827,110.7945302,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a15519fda2229:0xc48aa894d6b847aa!8m2!3d-7.5680827!4d110.7971051!16s%2Fg%2F11gk8qq3n0?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Kopi Parang,"4,6",554,"
Jl. Parang Klitik I No.10, Sondakan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147",089648715027,Rp 25–50 rb,Kedai Kopi,"Senin 15.00–22.00
Selasa 15.00–22.00
Rabu 15.00–22.00
Kamis 15.00–22.00
Jumat 15.00–22.00
Sabtu 15.00–22.00
Minggu 15.00–22.00","CQJW+QR Sondakan, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipOHseKQl2xQeWaK35jhoR9aYrlDAdlZjQj8-YkN=w408-h408-k-no,"Tempat duduk di area terbuka
Bawa pulang
Makan di tempat","Alkohol
Bir
Hidangan larut malam
Kopi
Makanan happy hour
Makanan siap saji
Minuman happy hour",Hidangan penutup,"Pertunjukan live
Memiliki bar
Toilet
Toilet netral gender
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai","Berkelompok
Ramah keluarga",Menerima reservasi,"Kartu debit
Kartu kredit
Kupon makanan","Cocok untuk anak-anak
Menu anak",Tempat parkir berbayar
"https://www.google.com/maps/place/TOMORO+COFFEE+-+Solo+Paragon/@-7.5627133,110.8074125,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a17001528af49:0xf831e94302862f97!8m2!3d-7.5627133!4d110.8099874!16s%2Fg%2F11vsyl64qv?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",TOMORO COFFEE - Solo Paragon,"4,8",112,"
Jl. Yosodipuro No.133, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139",Tidak tersedia,Rp 25–50 rb,Kedai Kopi,"Senin 10.00–21.00
Selasa 10.00–21.00
Rabu 10.00–21.00
Kamis 10.00-21.00
Jumat 10.00–21.00
Sabtu 10.00–21.00
Minggu 10.00–21.00","CRP5+WX Mangkubumen, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipNnh5l3boM66dhtwxJ-GIhYn8F5deZBz5z4b8j7=w427-h240-k-no,Makan di tempat,Kopi,Hidangan penutup,"Toilet
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai",Berkelompok,Tidak Menerima Reservasi,"Kartu debit
Kartu kredit",Cocok untuk anak-anak,Tempat parkir berbayar
"https://www.google.com/maps/place/Kedai+Kopi'/@-7.5500301,110.8132048,17z/data=!4m7!3m6!1s0x2e7a1700d35b8681:0x7a34af4d1684261f!8m2!3d-7.5502822!4d110.815363!15sCl9LZWRhaSBLb3BpJyAgIiBKbC4gQS4gWWFuaSBOby4yOTEsIE1hbmFoYW4sIEtlYy4gQmFuamFyc2FyaSwgS290YSBTdXJha2FydGEsIEphd2EgVGVuZ2FoIDU3MTM5IlpVIlNrZWRhaSBrb3BpIGpsIGEgeWFuaSBubyAyOTEgbWFuYWhhbiBrZWMgYmFuamFyc2FyaSBrb3RhIHN1cmFrYXJ0YSBqYXdhIHRlbmdhaCA1NzEzOZIBBGNhZmXgAQA!16s%2Fg%2F11j36y_jmm?entry=tts&g_ep=EgoyMDI0MTEyNC4xIPu8ASoJLDEwMjExMjM0SAFQAw%3D%3D",Kedai Kopi',"4,7",69,"
Jl. A. Yani No.291, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139",Tidak tersedia,Rp 1–25.000,Kafe,"Senin 13.00–23.00
Selasa 13.00–23.00
Rabu 13.00–23.00
Kamis 13.00–23.30
Jumat 13.00–23.30
Sabtu 13.00–23.30
Minggu 13.00–23.30","CRX8+V4 Manahan, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipN9iSL1_G469dhfcO4qzV8QySlnDgTJF3Zl7ZEg=w408-h306-k-no,"Tempat duduk di area terbuka
Pesan antar
Bawa pulang
Makan di tempat","Kopi
Makanan happy hour","Makan siang
Makan malam
Hidangan penutup",Toilet,"Nyaman
Santai","Berkelompok
Ramah keluarga",Menerima reservasi,"Kartu debit
Pembayaran NFC dengan ponsel","Kursi tinggi
Menu anak",Tempat parkir berbayar
"https://www.google.com/maps/place/The+Tower+Space/@-7.5516944,110.7706445,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a153d84a5afd9:0xc2fc97826437dcc!8m2!3d-7.5516944!4d110.7732194!16s%2Fg%2F11f789rghk?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",The Tower Space,"4,6",731,"
CQXF+87H, Jl. Duwet V, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57145",082134677776,Rp 25–50 rb,Kedai Kopi,"Senin 10.00–00.00
Selasa 10.00–00.00
Rabu 10.00–00.00
Kamis 10.00–00.00
Jumat 10.00–00.00
Sabtu 10.00–00.00
Minggu 10.00–00.00",Tidak tersedia,https://lh5.googleusercontent.com/p/AF1QipMgtnAk5oseXrWCPuIrj1MImZrAVUPoq5zmDBG9=w408-h306-k-no,"
Tempat duduk di area terbuka

Antar tanpa bertemu

Pesan antar

Bawa pulang

Makan di tempat","Hidangan larut malam
Kopi","Brunch
Makan siang
Makan malam
Hidangan penutup","Musik live
Pertunjukan live
Toilet","Nyaman
Santai",Berkelompok,Menerima reservasi,"Kartu debit
Kartu kredit","Cocok untuk anak-anak
Kursi tinggi
Menu anak",Tempat parkir berbayar
"https://www.google.com/maps/place/Burung+Muda+Coffee/@-7.5703408,110.8219332,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a1777fac6df2f:0x7ba53fef37efad03!8m2!3d-7.5703408!4d110.8245081!16s%2Fg%2F11q35_kqq4?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Burung Muda Coffee,"4,7",11,"
Jl. K.H Ahmad Dahlan No.7, Keprabon, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131",089626373170,Rp 25–50 rb,Kedai Kopi,"Senin 18.00–00.00
Selasa 18.00–00.00
Rabu Tutup
Kamis 18.00–00.00
Jumat 18.00–00.00
Sabtu 18.00–00.00
Minggu 18.00–00.00","CRHF+VR Keprabon, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipMPzgtoWPg2_C0hBLYyHrgNSZOyP-SrtYuNtkYR=w408-h545-k-no,"Tempat duduk di area terbuka
Pesan antar
Bawa pulang
Makan di tempat","Kopi
Makanan siap saji",Hidangan penutup,"Toilet
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai",Berkelompok,Menerima reservasi,Hanya tunai,Biasa,Tempat parkir berbayar
"https://www.google.com/maps/place/C%26L+Coffee/@-7.5696252,110.7934745,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a153693045435:0xf3f8b9d6b33f9269!8m2!3d-7.5696252!4d110.7960494!16s%2Fg%2F11qn1q3827?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",C&L Coffee,"4,8",176,"
Jl. Dr. Rajiman No.525, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148",02717470999,Rp 25–50 rb,Kedai Kopi,"Senin 10.00–22.00
Selasa 10.00–22.00
Rabu10.00–22.00
Kamis 10.00–22.00
Jumat 10.00–22.00
Sabtu 10.00–22.00
Minggu 10.00–22.00","CQJW+4C Laweyan, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipP2afppJ_H_DB-0_rE2V1qly5pGVuF__koiCEki=w426-h240-k-no,"Bawa pulang
Makan di tempat","Alkohol
Hidangan organik
Koktail
Kopi","Sarapan
Makan siang
Makan malam
Hidangan penutup","Toilet khusus pengguna kursi roda
Musik live
Pertunjukan live
Memiliki bar
Toilet
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai","Berkelompok
Ramah keluarga","Perlu janji temu
Menerima reservasi","Kartu debit
Kartu kredit
Kupon makanan","Cocok untuk anak-anak
Kursi tinggi
Menu anak","Banyak tempat parkir
Tempat parkir gratis"
"https://www.google.com/maps/place/LAVANAA+coffee+and+space/@-7.5507879,110.7689214,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a15d401a69185:0xb341bcce34bec6da!8m2!3d-7.5507879!4d110.7714963!16s%2Fg%2F11rtmdr7sj?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",LAVANAA coffee and space,"4,3",253,"
Jl. Matoa Raya I, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57145",081224049300,Rp 25–50 rb,Kedai Kopi,"Senin 10.00–00.00
Selasa 10.00–00.00
Rabu 10.00–00.00
Kamis 10.00–00.00
Jumat 10.00–00.00
Sabtu 10.00–00.00
Minggu 10.00–00.00","CQXC+MH Karangasem, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipMESHk-1kPSoTpdQ2dCL-2BUJCtFmlY5GgywDt9=w408-h306-k-no,"Ambil di tepi jalan
Pesan antar
Drive-through
Bawa pulang
Makan di tempat",Kopi,"Brunch
Makan siang
Makan malam
Hidangan penutup",Toilet,"Nyaman
Santai",Berkelompok,Menerima reservasi,Kartu kredit,"Cocok untuk anak-anak
Kursi tinggi
Menu anak","Banyak tempat parkir
Tempat parkir berbayar"
"https://www.google.com/maps/place/OXYCO+Coffee+Shop/@-7.599129,110.8106863,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a17f9d5d29413:0x463d7847dfeef219!8m2!3d-7.599129!4d110.8132612!16s%2Fg%2F11rd882pc9?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",OXYCO Coffee Shop,"4,7",358,"
Soba Bisnis Square Ruko Narendra JD-23 Solo Baru, Kabupaten Sukoharjo, Jawa Tengah 57552",08112658332,Rp 25–50 rb,Kedai Kopi,"Senin 07.30–22.00
Selasa 07.30–22.00
Rabu 07.30–22.00
Kamis 07.30–22.00
Jumat 07.30–22.00
Sabtu 07.30–22.00
Minggu 10.00–22.00","CR27+88 Madegondo, Kabupaten Sukoharjo, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipPO130laVN7sIv7PdGMbpaYEb7gCuOXmSxsHH_R=w408-h272-k-no,"Tempat duduk di area terbuka
Antar tanpa bertemu
Pesan antar
Bawa pulang
Makan di tempat",Kopi,"Sarapan
Brunch
Makan siang
Makan malam
Hidangan penutup","Toilet
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai",Berkelompok,Menerima reservasi,"Kartu debit
Kartu kredit",Kursi tinggi,"Banyak tempat parkir
Tempat parkir berbayar"
"https://www.google.com/maps/place/Tenda+Daun+Solo/@-7.5456602,110.806403,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a17f3b1bb810d:0x65abc92f2102954f!8m2!3d-7.5456602!4d110.8089779!16s%2Fg%2F11g0ds1jn5?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Tenda Daun Solo,"4,3",1187,"
Jl. Kahuripan Timur 3 No.19, Sumber, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57138",081329085678,Rp 25–50 rb,Restoran,"Senin 09.30–23.00
Selasa 09.30–23.00
Rabu 09.30–23.00
Kamis 09.30–23.00
Jumat 09.30–23.00
Sabtu 09.30–23.00
Minggu 09.30–23.00","FR35+PH Sumber, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipMWL_a8YkVkC_GqBGvKuMKOD7UOuJiasZd1LdRZ=w408-h720-k-no,"Tempat duduk di area terbuka
Antar tanpa bertemu
Pesan antar
Bawa pulang
Makan di tempat","
Alkohol
Hidangan larut malam
Kopi
Makanan halal","Brunch
Makan siang
Makan malam
Katering
Hidangan penutup","Olahraga
Memiliki bar
Toilet
Toilet netral gender
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai","Berkelompok
Ramah keluarga","Wajib reservasi
Menerima reservasi","Kartu debit
Kartu kredit
Pembayaran NFC dengan ponsel","Cocok untuk anak-anak
Kursi tinggi
Menu anak","Agak sulit menemukan tempat parkir
Tempat parkir berbayar"
"https://www.google.com/maps/place/Golden+Coffe+%26+Eatery/@-7.5497779,110.8050933,15z/data=!4m7!3m6!1s0x2e7a170074597d15:0x75fb38c9f91e210a!8m2!3d-7.5496126!4d110.8307906!15sChZHb2xkZW4gQ29mZmVlICYgRWF0ZXJ5WhgiFmdvbGRlbiBjb2ZmZWUgJiBlYXRlcnmSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11vwn7n4n4?entry=tts&g_ep=EgoyMDI0MTEyNC4xIPu8ASoJLDEwMjExMjM0SAFQAw%3D%3D",Golden Coffe & Eatery,"4,5",15,"
Jl. Mr. Sartono No.39, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135",081311519361,Rp 25–50 rb,Kedai Kopi,"Senin 11.00–22.00
Selasa 11.00–22.00
Rabu 11.00–22.00
Kamis 11.00–22.00
Jumat 11.00–22.00
Sabtu 11.00–22.00
Minggu Tutup","FR2J+58 Nusukan, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipO7RRGskPvsVexnmoR4UBVyw4xPRkrElXOzeVA7=w408-h544-k-no,"Bawa pulang
Makan di tempat",Kopi,Makan malam,Toilet,"Nyaman
Santai",Berkelompok,Tidak Menerima Reservasi,Hanya tunai,Cocok untuk anak-anak,Tempat parkir berbayar
"https://www.google.com/maps/place/JCO+COFFEE+%26+DONUTS+SOLO+SQUARE/@-7.5606767,110.786041,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a14373f72987b:0x9b9b96d8cc5d966d!8m2!3d-7.5606767!4d110.7886159!16s%2Fg%2F1hcb36kmn?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",JCO COFFEE & DONUTS SOLO SQUARE,"4,4",567,"
Jl. Dlingo No.20, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146",02717651583,Rp 25–50 rb,Kedai Kopi,"Senin 09.00–21.00
Selasa 09.00–21.00
Rabu 09.00–21.00
Kamis 09.00–21.00
Jumat 09.00–21.00
Sabtu 09.00–21.00
Minggu 09.00–21.00","CQQQ+PC Pajang, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipPLthctMfGNFB1EoePEw9Mx34NKZSXLNPk65L7m=w408-h306-k-no,"Tempat duduk di area terbuka
Antar tanpa bertemu
Pesan antar
Bawa pulang
Makan di tempat",Kopi,Hidangan penutup,Toilet,"Nyaman
Santai",Berkelompok,Tidak Menerima Reservasi,Hanya tunai,"Cocok untuk anak-anak
Menu anak",Tempat parkir berbayar
"https://www.google.com/maps/place/Sidongopi+Solo/@-7.5662201,110.7989811,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a152c054ad54b:0xa28e3b56153902df!8m2!3d-7.5662201!4d110.801556!16s%2Fg%2F11k_yx_f3g?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Sidongopi Solo,"5,0",16,"
Jl. Sidoasih Tim. No.20, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142",081391010700,Rp 25–50 rb,Kedai Kopi,"Senin 11.00–21.00
Selasa 11.00–21.00
Rabu 11.00–21.00
Kamis 11.00–21.00
Jumat 14.00–21.00
Sabtu 11.00–22.00
Minggu Tutup","CRM2+GJ Purwosari, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipOOxlcgb4jPgJaBm7mFLwxfG7EVVQzXIFETJXqy=w408-h905-k-no,"Bawa pulang
Makan di tempat",Kopi,Hidangan penutup,Toilet,"Nyaman
Santai",Berkelompok,Tidak Menerima Reservasi,Hanya tunai,Cocok untuk anak-anak,Tempat parkir berbayar
"https://www.google.com/maps/place/Kopi+Cendana/@-7.5588043,110.8027695,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a1572baacf071:0xb9e4d68322f1870a!8m2!3d-7.5588043!4d110.8053444!16s%2Fg%2F11j3tjrt_k?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Kopi Cendana,"4,6",666,"
Jl. Semeru Jl. Gremet No.1, RT.001/RW.07, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139",082268881975,Rp 25–50 rb,Kedai Kopi,"Senin 08.00–23.00
Selasa 08.00–23.00
Rabu 08.00–23.00
Kamis 08.00–23.00
Jumat 08.00–23.45
Sabtu 08.00–23.45
Minggu 08.00–23.45","CRR4+F4 Manahan, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipMGVS1GFretQEq1JJwudBfnE3JnFgZVBOtYeUc9=w408-h544-k-no,"Tempat duduk di area terbuka
Antar tanpa bertemu
Pesan antar
Bawa pulang
Makan di tempat",Kopi,"Makan siang
Hidangan penutup",Toilet,"Nyaman
Santai",Berkelompok,Menerima reservasi,"Kartu debit
Kartu kredit",Biasa,Tempat parkir berbayar
"https://www.google.com/maps/place/The+Hidden+Swargi+Coffee+Roastery/@-7.5631507,110.8186327,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a17e91dba2d59:0xa61835184b71bf32!8m2!3d-7.5631507!4d110.8212076!16s%2Fg%2F11rdcjxz11?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",The Hidden Swargi Coffee Roastery,"4,6",1181,"
Jl. Jageran No.1 RT03, RW.04, Ketelan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57132",Tidak tersedia,Rp 25–50 rb,Kedai Kopi,"Senin 09.00–00.00
Selasa 09.00–00.00
Rabu 09.00–00.00
Kamis 09.00–00.00
Jumat 09.00–00.00
Sabtu 09.00–00.00
Minggu 09.00–00.00","CRPC+PF Ketelan, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipOgj2OCLJBQXd2H5TCDUoFn65cd0X-fwAYz64yi=w408-h725-k-no,"Tempat duduk di area terbuka
Layanan di tempat
Bawa pulang
Makan di tempat","Alkohol
Koktail
Kopi","Sarapan
Brunch
Makan siang
Makan malam
Hidangan penutup","Pertunjukan live
Memiliki bar
Toilet
Toilet netral gender
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai","Berkelompok
Ramah keluarga",Menerima reservasi,"Kartu debit
Kartu kredit
Pembayaran NFC dengan ponsel
Kartu kredit",Cocok untuk anak-anak,"Agak sulit menemukan tempat parkir
Tempat parkir berbayar"
"https://www.google.com/maps/place/Slari+Coffee/@-7.5709841,110.8213569,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a17c010fde119:0x73687fdab0af72de!8m2!3d-7.5709841!4d110.8239318!16s%2Fg%2F11y2hk20x0?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",Slari Coffee,"4,7",276,"Jl. Slamet Riyadi No.111, Kemlayan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57151",082325424708,Rp 25–50 rb,Kedai Kopi,"Senin 08.00–00.00
Selasa 08.00–00.00
Rabu 08.00–00.00
Kamis 08.00–00.00
Jumat 08.00–00.00
Sabtu 08.00–00.00
Minggu 08.00–00.00","CRHF+JH Kemlayan, Kota Surakarta, Jawa Tengah",https://lh5.googleusercontent.com/p/AF1QipM6V2oH-P4wPwdITjBoXGrbkKX9kNPOm3t3w3zH=w408-h510-k-no,"Tempat duduk di area terbuka
Bawa pulang
Makan di tempat",Kopi,Hidangan penutup,"Toilet
Wi-Fi
Wi-Fi Gratis","Nyaman
Santai",Berkelompok,Menerima reservasi,"Kartu debit
Kartu kredit",Cocok untuk anak-anak,"Agak sulit menemukan tempat parkir
Tempat parkir berbayar"
